product_id,item,category,price
3989,"wrap, carousel",Stationery & Craft,0.42
1473,glass chalice blue small,Kitchen & Dining,1.65
1114,eau de nile heart shape photo frame,Home Decor,1.65
398,blue  voile lampshade,"Health, Beauty & Personal Care",2.95
2969,rose du sud drawstring bag,Apparel & Accessories,4.25
3258,set/6 collage paper cups,Kitchen & Dining,0.65
3263,set/6 fruit salad paper cups,Kitchen & Dining,0.65
3262,set/6 fruit salad  paper plates,Kitchen & Dining,0.85
607,candy spot egg warmer hare,Kitchen & Dining,1.25
608,candy spot egg warmer rabbit,Kitchen & Dining,1.25
1574,"greeting card, sticky gordon",Party & Festive,0.19
1573,"greeting card, overcrowded pool.",Stationery & Craft,0.19
956,decoration  butterfly  magic garden,Garden & Outdoor,0.72
957,decoration  pink chick magic garden,Garden & Outdoor,0.72
559,bunny decoration magic garden,Garden & Outdoor,0.72
1575,"greeting card, two sisters.",Stationery & Craft,0.19
3172,set of 4 polkadot coasters,Kitchen & Dining,1.25
804,citrus garland felt flowers,Party & Festive,1.95
3242,set/4 badges dogs,Apparel & Accessories,1.25
3240,set/4 badges beetles,Apparel & Accessories,1.25
1104,easter decoration hanging bunny,Seasonal,0.65
1106,easter decoration sitting bunny,Seasonal,0.85
1103,easter decoration egg bunny,Seasonal,1.25
2968,rose du sud cushion cover,Home Decor,6.35
1977,lighthouse printed metal sign,Home Decor,4.95
3655,turquoise heart of glass bracelet,Kitchen & Dining,5.95
1549,green heart of glass bracelet,Kitchen & Dining,5.95
2545,pink crystal+glass bracelet,Kitchen & Dining,4.95
348,black chunky bead bracelet w strap,Apparel & Accessories,8.95
3653,turquoise crystal+glass bracelet,Kitchen & Dining,4.95
2890,resin bracelet w pastel beads,Apparel & Accessories,4.95
2891,resin necklace w pastel beads,Apparel & Accessories,7.5
1904,large circular mirror mobile,Home Decor,1.25
2232,new baroque jewellery box,Apparel & Accessories,7.95
2230,new baroque black boxes,Home Decor,12.75
2189,moroccan beaten metal mirror,Home Decor,12.75
414,blue crusoe check lampshade,Administrative,0.42
3740,vintage kitchen print vegetables,Toys & Games,2.55
1641,hanging wood and felt butterfly,Home Decor,0.42
1642,hanging wood and felt flower,Home Decor,0.42
3093,set of 12 mini bunnies in a bucket,Toys & Games,2.1
2240,ninja rabbit black,Home Decor,1.25
966,decorative flore bathroom bottle,"Health, Beauty & Personal Care",0.42
393,blossom  images notebook set,Stationery & Craft,4.25
2585,pink heart red handbag,Apparel & Accessories,2.95
1991,little pink monster soft toy,Toys & Games,2.55
3565,tea time tea towels,"Health, Beauty & Personal Care",2.55
2462,pastel colour honeycomb fan,"Health, Beauty & Personal Care",1.65
2537,pink cherry lights,Apparel & Accessories,6.75
1638,hanging ridge glass t-light holder,Kitchen & Dining,1.69
848,colourful flower fruit bowl,Kitchen & Dining,6.95
1112,easter tree yellow birds,Seasonal,5.95
1266,first class holiday purse,Apparel & Accessories,2.95
1472,glass cake cover and plate,Kitchen & Dining,14.95
318,bird decoration green polkadot,Party & Festive,0.85
2620,pink polkadot kids bag,Toys & Games,1.95
2149,mirror mosaic t-light holder round,Home Decor,1.65
3965,wrap doiley design,"Health, Beauty & Personal Care",0.42
2625,pink retro big flower bag,Apparel & Accessories,1.95
2126,mini ladle love heart pink,Kitchen & Dining,0.42
3888,white/pink chick decoration,Party & Festive,1.25
3953,wrap alphabet design,Stationery & Craft,0.42
2560,pink felt easter egg basket,Seasonal,1.65
1326,folk felt hanging multicol garland,Party & Festive,3.75
1613,hanging butterfly  egg,Home Decor,0.85
2579,pink hanging gingham easter hen,Seasonal,0.42
436,blue hanging gingham easter hen,Seasonal,0.42
958,"decoration , wobbly chicken, metal",Party & Festive,1.65
561,bunny egg garland,Party & Festive,0.42
392,blond doll doorstop,Toys & Games,6.75
389,black/white glass/silver bracelet,Kitchen & Dining,8.95
3993,yellow easter egg hunt start post,Seasonal,1.95
1535,green easter egg hunt start post,Seasonal,1.95
1097,easter bunny garland of flowers,Seasonal,0.42
606,candy spot cushion cover,Kitchen & Dining,2.95
193,aqua bertie glass bead bag charm,Kitchen & Dining,0.85
3066,set 3 song bird paper eggs assorted,Stationery & Craft,2.55
3064,set 3 paper vintage chick paper egg,Stationery & Craft,2.55
2474,peg bag apple design,Apparel & Accessories,2.1
1398,frying pan red polkadot,Kitchen & Dining,4.25
3255,set/5 red spotty lid glass bowls,Kitchen & Dining,2.55
2019,lunch bag red spotty,Kitchen & Dining,1.45
2155,mirrored wall art ladies,Home Decor,2.55
298,beaded crystal heart pink on stick,Apparel & Accessories,1.25
292,beaded crystal heart blue on stick,Home Decor,1.25
295,beaded crystal heart green on stick,Home Decor,1.25
243,asstd rasta key-chains,Apparel & Accessories,0.42
3979,wrap poppies  design,Stationery & Craft,0.42
1098,easter bunny hanging garland,Seasonal,1.25
560,bunny egg box,Home Decor,1.25
1099,easter bunny with basket on back,Seasonal,0.65
422,blue easter egg hunt start post,Seasonal,1.95
38,3 pink hen+chicks in basket,Apparel & Accessories,1.25
15,12 pink hen+chicks in basket,Apparel & Accessories,2.55
1100,easter bunny wreath,Seasonal,4.95
1383,frog king watering can,Garden & Outdoor,2.95
2504,pin cushion babushka blue,Apparel & Accessories,3.35
87,50cm metal string with  7 clips,Apparel & Accessories,0.85
228,assorted shapes photo clip silver,Home Decor,0.65
3986,wrap vintage petals  design,Stationery & Craft,0.42
2531,pink butterfly cushion cover,Apparel & Accessories,4.95
3837,white candystuft artificial flower,Home Decor,1.45
24,2 picture book eggs easter bunny,Seasonal,1.25
2600,pink metal swinging bunny,Apparel & Accessories,0.85
221,assorted farmyard animals in bucket,Toys & Games,0.85
2816,red paper parasol,Garden & Outdoor,2.95
2111,mini  zinc garden decorations,Garden & Outdoor,0.85
2074,medium ceramic top storage jar,Kitchen & Dining,1.04
4014,zinc heart lattice 2 wall planter,Garden & Outdoor,6.35
1272,flag of st george,Party & Festive,1.65
500,blue victorian fabric oval box,Home Decor,0.42
484,blue savannah picnic hamper for 2,Garden & Outdoor,12.75
1686,hen house w family in barn & nest,Home Decor,0.85
2873,red/cream stripe cushion cover,"Health, Beauty & Personal Care",1.25
2536,pink cherry blossom cup & saucer,Kitchen & Dining,1.25
990,"diamante heart shaped wall mirror,",Home Decor,12.75
1963,"letter ""r"" bling key ring",Apparel & Accessories,1.25
1340,four rabbit easter decorations,Seasonal,1.25
3154,set of 4 green carousel coasters,Kitchen & Dining,1.25
3399,small round cut glass candlestick,Kitchen & Dining,4.95
2592,pink hydrangea art flower,Apparel & Accessories,2.1
901,crochet rose purse with suede back,Apparel & Accessories,2.95
1876,la palmiera tile hook,Home Decor,2.1
3409,small white/pink rose art flower,Apparel & Accessories,1.25
2310,oyster trinket box,Home Decor,3.25
291,beaded crystal heart blue  large,Home Decor,1.65
1541,green fern pocket book,Stationery & Craft,0.85
2157,mirrored wall art poppies,Home Decor,2.55
3269,set/6 posies paper plates,Kitchen & Dining,0.85
1270,five cats hanging decoration,Party & Festive,2.55
2794,red daisy paper lampshade,Stationery & Craft,1.25
2502,pig mug in two colour designs,Kitchen & Dining,0.85
1275,flames sunglasses pink lenses,Kitchen & Dining,1.95
2616,pink pillar candle silver flock,Apparel & Accessories,2.95
3473,standing fairy pole support,Home Decor,0.85
26,2 picture book eggs easter ducks,Seasonal,1.25
2994,ruby drop chandelier earrings,Apparel & Accessories,3.75
3724,vintage enamel & crystal earrings,Apparel & Accessories,4.95
850,columbian  cube candle,Home Decor,0.85
25,2 picture book eggs easter chicks,Seasonal,1.25
1486,glass sphere candle stand medium,Kitchen & Dining,5.45
3698,vintage bead pink shade,Apparel & Accessories,1.25
1953,"letter ""g"" bling key ring",Apparel & Accessories,1.25
3515,sunset colour chunky knitted throw,Home Decor,16.95
1894,large blue provencal ceramic ball,Kitchen & Dining,2.1
2776,rectangular shaped mirror,Home Decor,1.69
967,decorative hanging shelving unit,Home Decor,59.95
363,black glass bracelet w heart charms,Kitchen & Dining,4.95
3651,turquoise bertie glass bead charm,Kitchen & Dining,0.85
3889,white/pink chick easter decoration,Seasonal,0.85
1643,hanging wood and felt heart,Home Decor,0.42
1102,easter craft ivy wreath with chick,Seasonal,1.95
3832,white beaded garland string 20light,Party & Festive,6.35
3483,steel sweetheart round table cream,"Health, Beauty & Personal Care",14.95
3571,teatime push down rubber,Kitchen & Dining,0.42
49,3 wick christmas briar candle,Seasonal,3.75
3010,s/2 zinc heart design planters,Garden & Outdoor,9.95
920,cupid scented candle in glass,"Health, Beauty & Personal Care",1.65
2046,magic garden felt garland,Garden & Outdoor,1.95
3853,white heart of glass bracelet,Kitchen & Dining,5.95
2584,pink heart of glass bracelet,Kitchen & Dining,5.95
152,amber glass/silver bracelet,Kitchen & Dining,8.95
1997,long silver necklace pastel flower,Apparel & Accessories,12.75
1521,gold/m.o.p pendant orbit necklace,Apparel & Accessories,8.5
3330,silver/m.o.p pendant orbit necklace,Apparel & Accessories,8.5
1278,floral bathroom set,"Health, Beauty & Personal Care",3.75
1553,green metal swinging bunny,Home Decor,0.85
3745,vintage notebook travelogue,Stationery & Craft,2.95
3367,small chunky glass roman  bowl,Kitchen & Dining,2.95
1474,glass chalice green  large,Kitchen & Dining,2.55
1517,gold teddy bear,Toys & Games,3.75
341,black bird garden design mug,Kitchen & Dining,1.25
18,15 pink fluffy chicks in box,Apparel & Accessories,2.95
4018,zinc heart lattice tray oval,Kitchen & Dining,5.95
3187,set of 6 ice cream skittles,Toys & Games,2.95
415,blue cushion cover with flower,Home Decor,6.95
2648,pink yellow patch cushion cover,Apparel & Accessories,7.65
110,a4 wall tidy red flowers,Home Decor,0.65
2467,peach knitted hen,Home Decor,1.65
1751,incense bazaar peach,"Health, Beauty & Personal Care",0.42
3608,tranquility masala incense,"Health, Beauty & Personal Care",0.21
2274,ocean stripe hammock,Garden & Outdoor,7.95
3760,vintage shells print,Stationery & Craft,6.45
1142,elephant clip w suction cup,Kitchen & Dining,0.42
694,cherry blossom decorative flask,Kitchen & Dining,3.75
3856,white hydrangea art flower,Home Decor,2.1
884,cream climbing hydranga art flower,"Health, Beauty & Personal Care",3.75
490,blue stones on wire for candle,Home Decor,0.21
603,candy heart hanging decoration,Party & Festive,1.25
1495,glitter heart decoration,Party & Festive,0.85
2594,pink jewelled photo frame,Apparel & Accessories,7.95
1445,gingham heart decoration,Party & Festive,0.85
2573,pink gauze butterfly lampshade,Apparel & Accessories,0.42
693,cherry blossom canvas art picture,Home Decor,7.95
515,botanical lavender gift wrap,Stationery & Craft,0.42
2655,pink/purple retro radio,Apparel & Accessories,2.95
2079,medium pink buddha head,Apparel & Accessories,2.95
2483,"pet mug, goldfish",Kitchen & Dining,0.42
3579,tiny crystal bracelet green,Apparel & Accessories,2.55
2221,necklace+bracelet pink butterfly,Apparel & Accessories,2.55
1744,ice cream design garden parasol,"Health, Beauty & Personal Care",7.95
3061,set 2 pantry design tea towels,"Health, Beauty & Personal Care",2.95
2123,mini jigsaw leap frog,Toys & Games,0.42
2088,metal rabbit ladder easter,Seasonal,0.85
2029,lunch box with cutlery fairy cakes,Kitchen & Dining,2.55
873,cotton apron pantry design,Kitchen & Dining,4.95
1450,girls alphabet iron on patches,Stationery & Craft,0.21
533,boys alphabet iron on patches,Stationery & Craft,0.21
3877,white travel alarm clock,Home Decor,2.55
1281,floral pink monster,Toys & Games,3.75
611,candy spot tea cosy,Kitchen & Dining,3.35
1747,icon mug revolutionary,Kitchen & Dining,1.25
122,"acrylic jewel snowflake, pink",Apparel & Accessories,2.1
2681,"pocket mirror ""glamorous""",Home Decor,1.25
3843,white enamel flower hair tie,Apparel & Accessories,2.95
1536,green enamel flower hair tie,Apparel & Accessories,2.95
570,butterfly hair band,Apparel & Accessories,2.55
1259,fire polished glass bracelet black,Kitchen & Dining,3.75
446,blue murano twist bracelet,Apparel & Accessories,4.25
1787,jade crystal+glass bracelet,Kitchen & Dining,4.95
2995,ruby glass cluster bracelet,Kitchen & Dining,5.95
2102,midnight blue glass/silver bracelet,Kitchen & Dining,8.95
2380,painted sea shell metal windchime,Garden & Outdoor,3.75
1316,folding shoe tidy,Apparel & Accessories,2.95
2035,madras notebook medium,Stationery & Craft,2.55
3467,square metal candleholder base,Home Decor,0.85
232,assorted tutti frutti keyring ball,Apparel & Accessories,0.85
2032,m/colour pom-pom curtain,Home Decor,4.25
344,black cherry lights,Home Decor,6.75
875,cracked glaze earrings brown,Apparel & Accessories,2.55
385,black vintage  crystal earrings,Apparel & Accessories,3.75
349,black crystal drop earrings,Apparel & Accessories,2.95
3880,white vintage crystal earrings,Apparel & Accessories,3.75
3878,white vint art deco crystal necklac,Apparel & Accessories,8.5
384,black vint art dec crystal necklace,Apparel & Accessories,8.5
2234,new baroque small necklace black,Apparel & Accessories,8.5
3525,sweetheart carry-all basket,Home Decor,8.5
1980,lilac gauze butterfly lampshade,Home Decor,0.42
2654,pink/purple circle curtain,Apparel & Accessories,4.65
1432,giant medina stamped metal bowl,Kitchen & Dining,9.95
2569,pink flowers rabbit easter,Seasonal,2.95
2734,purple amethyst necklace w tassel,Apparel & Accessories,9.95
506,blue/nat shell necklace w pendant,Apparel & Accessories,5.95
3332,silver/nat shell necklace w pendant,Apparel & Accessories,5.95
3313,silver m.o.p orbit drop earrings,Apparel & Accessories,4.25
1251,filigree diamante earrings,Apparel & Accessories,4.25
1788,jade drop earrings w filigree,Apparel & Accessories,4.95
1525,grass hopper wooden wall clock,Home Decor,5.95
1778,ivory string curtain with pole,Apparel & Accessories,5.95
2636,pink square table clock,Apparel & Accessories,2.55
2601,pink monte carlo handbag,Apparel & Accessories,8.5
2549,pink disco handbag,Apparel & Accessories,5.95
2212,musical zinc heart decoration,Party & Festive,0.85
2922,retrospot wooden heart decoration,Party & Festive,0.85
1631,hanging metal chicken decoration,Party & Festive,1.25
2400,pantry scrubbing brush,"Health, Beauty & Personal Care",1.65
1625,hanging heart with bell,Home Decor,1.25
3170,set of 4 pantry jelly moulds,Kitchen & Dining,1.25
3610,travel card wallet flower meadow,Apparel & Accessories,0.42
3613,travel card wallet pantry,Kitchen & Dining,0.42
3616,travel card wallet skulls,Apparel & Accessories,0.42
3621,travel card wallet vintage rose,Apparel & Accessories,0.42
3618,travel card wallet transport,Apparel & Accessories,0.42
3615,travel card wallet retrospot,Kitchen & Dining,0.42
3612,travel card wallet keep calm,Apparel & Accessories,0.42
1449,giraffe wooden ruler,Stationery & Craft,1.95
2923,revolver wooden ruler,Stationery & Craft,1.95
2719,potting shed rose candle,Kitchen & Dining,2.95
2899,"retro pill box , revolutionary",Home Decor,0.18
3614,travel card wallet retro petals,Apparel & Accessories,0.36
3617,travel card wallet suki,Toys & Games,0.36
3622,travel card wallet vintage ticket,Apparel & Accessories,0.36
2399,pantry rolling pin,Kitchen & Dining,3.75
3619,travel card wallet union jack,Apparel & Accessories,0.42
3611,travel card wallet i love london,Apparel & Accessories,0.42
2906,"retro tin ashtray,revolutionary",Kitchen & Dining,0.65
1365,french floral cushion cover,Home Decor,2.95
1410,fuschia table run flower,Home Decor,3.75
1075,dotcomgiftshop tea towel,Administrative,1.65
715,childrens cutlery polkadot blue,Toys & Games,4.15
717,childrens cutlery polkadot pink,Toys & Games,4.15
3011,s/3 pink square planters roses,Garden & Outdoor,10.95
2754,purple/copper hanging lampshade,Home Decor,0.85
502,blue white plastic rings lampshade,Apparel & Accessories,0.85
1509,gold m.o.p orbit drop earrings,Apparel & Accessories,4.25
3879,white vintage crystal bracelet,Apparel & Accessories,6.75
3308,silver lariat 40cm,Apparel & Accessories,12.75
2226,new baroque b'fly necklace crystal,Apparel & Accessories,8.5
1464,glass bead hoop necklace amethyst,Kitchen & Dining,8.5
3294,silver bracelet w pastel flower,Apparel & Accessories,7.5
2227,new baroque b'fly necklace green,Apparel & Accessories,8.5
2099,midnight blue copper flower necklac,Apparel & Accessories,5.95
862,copper/olive green flower necklace,Apparel & Accessories,5.95
2767,raspberry ant copper flower necklac,Apparel & Accessories,5.95
