product_id,item,category
3269,set/6 posies paper plates,Kitchen & Dining
1270,five cats hanging decoration,Party & Festive
2794,red daisy paper lampshade,Stationery & Craft
2502,pig mug in two colour designs,Kitchen & Dining
1275,flames sunglasses pink lenses,Kitchen & Dining
2616,pink pillar candle silver flock,Apparel & Accessories
3473,standing fairy pole support,Home Decor
26,2 picture book eggs easter ducks,Seasonal
2994,ruby drop chandelier earrings,Apparel & Accessories
3724,vintage enamel & crystal earrings,Apparel & Accessories
850,columbian  cube candle,Home Decor
25,2 picture book eggs easter chicks,Seasonal
1486,glass sphere candle stand medium,Kitchen & Dining
3698,vintage bead pink shade,Apparel & Accessories
1953,"letter ""g"" bling key ring",Apparel & Accessories
3515,sunset colour chunky knitted throw,Home Decor
1894,large blue provencal ceramic ball,Kitchen & Dining
2776,rectangular shaped mirror,Home Decor
967,decorative hanging shelving unit,Home Decor
363,black glass bracelet w heart charms,Kitchen & Dining
3651,turquoise bertie glass bead charm,Kitchen & Dining
3889,white/pink chick easter decoration,Seasonal
1643,hanging wood and felt heart,Home Decor
1102,easter craft ivy wreath with chick,Seasonal
3832,white beaded garland string 20light,Party & Festive
3483,steel sweetheart round table cream,"Health, Beauty & Personal Care"
3571,teatime push down rubber,Kitchen & Dining
49,3 wick christmas briar candle,Seasonal
3010,s/2 zinc heart design planters,Garden & Outdoor
920,cupid scented candle in glass,"Health, Beauty & Personal Care"
2046,magic garden felt garland,Garden & Outdoor
3853,white heart of glass bracelet,Kitchen & Dining
2584,pink heart of glass bracelet,Kitchen & Dining
152,amber glass/silver bracelet,Kitchen & Dining
1997,long silver necklace pastel flower,Apparel & Accessories
1521,gold/m.o.p pendant orbit necklace,Apparel & Accessories
3330,silver/m.o.p pendant orbit necklace,Apparel & Accessories
1278,floral bathroom set,"Health, Beauty & Personal Care"
1553,green metal swinging bunny,Home Decor
3745,vintage notebook travelogue,Stationery & Craft
3367,small chunky glass roman  bowl,Kitchen & Dining
1474,glass chalice green  large,Kitchen & Dining
1517,gold teddy bear,Toys & Games
341,black bird garden design mug,Kitchen & Dining
18,15 pink fluffy chicks in box,Apparel & Accessories
4018,zinc heart lattice tray oval,Kitchen & Dining
3187,set of 6 ice cream skittles,Toys & Games
415,blue cushion cover with flower,Home Decor
2648,pink yellow patch cushion cover,Apparel & Accessories
110,a4 wall tidy red flowers,Home Decor
2467,peach knitted hen,Home Decor
1751,incense bazaar peach,"Health, Beauty & Personal Care"
3608,tranquility masala incense,"Health, Beauty & Personal Care"
2274,ocean stripe hammock,Garden & Outdoor
3760,vintage shells print,Stationery & Craft
1142,elephant clip w suction cup,Kitchen & Dining
694,cherry blossom decorative flask,Kitchen & Dining
3856,white hydrangea art flower,Home Decor
884,cream climbing hydranga art flower,"Health, Beauty & Personal Care"
490,blue stones on wire for candle,Home Decor
603,candy heart hanging decoration,Party & Festive
1495,glitter heart decoration,Party & Festive
2594,pink jewelled photo frame,Apparel & Accessories
1445,gingham heart decoration,Party & Festive
2573,pink gauze butterfly lampshade,Apparel & Accessories
693,cherry blossom canvas art picture,Home Decor
515,botanical lavender gift wrap,Stationery & Craft
2655,pink/purple retro radio,Apparel & Accessories
2079,medium pink buddha head,Apparel & Accessories
2483,"pet mug, goldfish",Kitchen & Dining
3579,tiny crystal bracelet green,Apparel & Accessories
2221,necklace+bracelet pink butterfly,Apparel & Accessories
1744,ice cream design garden parasol,"Health, Beauty & Personal Care"
3061,set 2 pantry design tea towels,"Health, Beauty & Personal Care"
2123,mini jigsaw leap frog,Toys & Games
2088,metal rabbit ladder easter,Seasonal
2029,lunch box with cutlery fairy cakes,Kitchen & Dining
873,cotton apron pantry design,Kitchen & Dining
1450,girls alphabet iron on patches,Stationery & Craft
533,boys alphabet iron on patches,Stationery & Craft
3877,white travel alarm clock,Home Decor
1281,floral pink monster,Toys & Games
611,candy spot tea cosy,Kitchen & Dining
1747,icon mug revolutionary,Kitchen & Dining
122,"acrylic jewel snowflake, pink",Apparel & Accessories
2681,"pocket mirror ""glamorous""",Home Decor
3843,white enamel flower hair tie,Apparel & Accessories
1536,green enamel flower hair tie,Apparel & Accessories
570,butterfly hair band,Apparel & Accessories
1259,fire polished glass bracelet black,Kitchen & Dining
446,blue murano twist bracelet,Apparel & Accessories
1787,jade crystal+glass bracelet,Kitchen & Dining
2995,ruby glass cluster bracelet,Kitchen & Dining
2102,midnight blue glass/silver bracelet,Kitchen & Dining
2380,painted sea shell metal windchime,Garden & Outdoor
1316,folding shoe tidy,Apparel & Accessories
2035,madras notebook medium,Stationery & Craft
3467,square metal candleholder base,Home Decor
232,assorted tutti frutti keyring ball,Apparel & Accessories
2032,m/colour pom-pom curtain,Home Decor
344,black cherry lights,Home Decor
875,cracked glaze earrings brown,Apparel & Accessories
385,black vintage  crystal earrings,Apparel & Accessories
349,black crystal drop earrings,Apparel & Accessories
3880,white vintage crystal earrings,Apparel & Accessories
3878,white vint art deco crystal necklac,Apparel & Accessories
384,black vint art dec crystal necklace,Apparel & Accessories
2234,new baroque small necklace black,Apparel & Accessories
3525,sweetheart carry-all basket,Home Decor
1980,lilac gauze butterfly lampshade,Home Decor
2654,pink/purple circle curtain,Apparel & Accessories
1432,giant medina stamped metal bowl,Kitchen & Dining
2569,pink flowers rabbit easter,Seasonal
2734,purple amethyst necklace w tassel,Apparel & Accessories
506,blue/nat shell necklace w pendant,Apparel & Accessories
3332,silver/nat shell necklace w pendant,Apparel & Accessories
3313,silver m.o.p orbit drop earrings,Apparel & Accessories
1251,filigree diamante earrings,Apparel & Accessories
1788,jade drop earrings w filigree,Apparel & Accessories
1525,grass hopper wooden wall clock,Home Decor
1778,ivory string curtain with pole,Apparel & Accessories
2636,pink square table clock,Apparel & Accessories
2601,pink monte carlo handbag,Apparel & Accessories
2549,pink disco handbag,Apparel & Accessories
2212,musical zinc heart decoration,Party & Festive
2922,retrospot wooden heart decoration,Party & Festive
1631,hanging metal chicken decoration,Party & Festive
2400,pantry scrubbing brush,"Health, Beauty & Personal Care"
1625,hanging heart with bell,Home Decor
3170,set of 4 pantry jelly moulds,Kitchen & Dining
3610,travel card wallet flower meadow,Apparel & Accessories
3613,travel card wallet pantry,Kitchen & Dining
3616,travel card wallet skulls,Apparel & Accessories
3621,travel card wallet vintage rose,Apparel & Accessories
3618,travel card wallet transport,Apparel & Accessories
3615,travel card wallet retrospot,Kitchen & Dining
3612,travel card wallet keep calm,Apparel & Accessories
1449,giraffe wooden ruler,Stationery & Craft
2923,revolver wooden ruler,Stationery & Craft
2719,potting shed rose candle,Kitchen & Dining
2899,"retro pill box , revolutionary",Home Decor
3614,travel card wallet retro petals,Apparel & Accessories
3617,travel card wallet suki,Toys & Games
3622,travel card wallet vintage ticket,Apparel & Accessories
2399,pantry rolling pin,Kitchen & Dining
3619,travel card wallet union jack,Apparel & Accessories
3611,travel card wallet i love london,Apparel & Accessories
2906,"retro tin ashtray,revolutionary",Kitchen & Dining
1365,french floral cushion cover,Home Decor
1410,fuschia table run flower,Home Decor
1075,dotcomgiftshop tea towel,Administrative
715,childrens cutlery polkadot blue,Toys & Games
717,childrens cutlery polkadot pink,Toys & Games
3011,s/3 pink square planters roses,Garden & Outdoor
2754,purple/copper hanging lampshade,Home Decor
502,blue white plastic rings lampshade,Apparel & Accessories
1509,gold m.o.p orbit drop earrings,Apparel & Accessories
3879,white vintage crystal bracelet,Apparel & Accessories
3308,silver lariat 40cm,Apparel & Accessories
2226,new baroque b'fly necklace crystal,Apparel & Accessories
1464,glass bead hoop necklace amethyst,Kitchen & Dining
3294,silver bracelet w pastel flower,Apparel & Accessories
2227,new baroque b'fly necklace green,Apparel & Accessories
2099,midnight blue copper flower necklac,Apparel & Accessories
862,copper/olive green flower necklace,Apparel & Accessories
2767,raspberry ant copper flower necklac,Apparel & Accessories
1466,glass bead hoop necklace green,Kitchen & Dining
1467,glass bead hoop necklace montana,Kitchen & Dining
2519,pink and black string curtain,Apparel & Accessories
2311,pack 20 dolly pegs,Toys & Games
3536,swiss roll towel pink  spots,"Health, Beauty & Personal Care"
2023,lunch bag suki design,Toys & Games
718,childrens cutlery retrospot red,Toys & Games
716,childrens cutlery polkadot green,Toys & Games
1538,green enamel+glass hair comb,"Health, Beauty & Personal Care"
1548,green heart compact mirror,Home Decor
3942,woven berries cushion cover,Kitchen & Dining
3547,t-light holder white lace,Home Decor
3033,scallop shell soap dish,"Health, Beauty & Personal Care"
1653,heart buttons jewellery box,Apparel & Accessories
2640,pink string curtain with pole,Apparel & Accessories
3593,top secret pen set,Apparel & Accessories
1947,"letter ""a"" bling key ring",Apparel & Accessories
2225,necklace+bracelet set pink daisy,Apparel & Accessories
2222,necklace+bracelet set blue blossom,Apparel & Accessories
3268,set/6 posies paper cups,Kitchen & Dining
1829,jumbo bag scandinavian blue paisley,Apparel & Accessories
2540,pink chrysanthemums art flower,Apparel & Accessories
3481,starfish soap dish,"Health, Beauty & Personal Care"
2626,pink riviera handbag,Apparel & Accessories
308,best dad candle letters,Home Decor
1580,groovy cactus inflatable,Home Decor
1680,heavens scent fragrance oils asstd,"Health, Beauty & Personal Care"
3402,small single flame candle holder,Home Decor
2562,pink felt hanging heart w flower,Apparel & Accessories
289,beach hut shelf w 3 drawers,Home Decor
1404,funky monkey cushion cover,Home Decor
2735,purple anemone artificial flower,Home Decor
3827,white allium  artificial flower,Home Decor
2572,pink foxglove artiifcial flower,Apparel & Accessories
2152,mirrored dove wall decoration,Party & Festive
3589,toilet sign occupied or vacant,"Health, Beauty & Personal Care"
3361,small blue provencal ceramic ball,Kitchen & Dining
2401,pantry washing up brush,"Health, Beauty & Personal Care"
3626,treasure island book box,Stationery & Craft
551,buffalo bill treasure book box,Stationery & Craft
1590,gymkhanna treasure book box,Stationery & Craft
111,abc treasure book box,Stationery & Craft
2398,pantry pastry brush,"Health, Beauty & Personal Care"
1020,dollcraft girl amelie kit,Toys & Games
1021,dollcraft girl nicole,Toys & Games
830,clear stationery box set,Stationery & Craft
1241,feltcraft girl nicole kit,Toys & Games
3945,woven frost cushion cover,Kitchen & Dining
1230,feltcraft boy jean-paul kit,Toys & Games
1240,feltcraft girl amelie kit,Toys & Games
1589,gymkhana treasure book box,Stationery & Craft
2191,mother's kitchen spoon rest,Toys & Games
832,clock magnet mum's kitchen,Toys & Games
1790,jam clock magnet,Kitchen & Dining
2391,pantry apple corer,Kitchen & Dining
2516,pink & white rosebud ring,Apparel & Accessories
3885,white with black cats plate,Kitchen & Dining
2207,mum's kitchen clock,Toys & Games
225,assorted mini madras notebook,Stationery & Craft
3648,turq pendant triple shell necklace,Apparel & Accessories
1557,green pendant triple shell necklace,Apparel & Accessories
354,black drop earrings w long beads,Apparel & Accessories
447,blue murano twist necklace,Apparel & Accessories
2781,recycled acapulco mat red,Apparel & Accessories
2780,recycled acapulco mat pink,Apparel & Accessories
2779,recycled acapulco mat lavender,Apparel & Accessories
2778,recycled acapulco mat green,Apparel & Accessories
2782,recycled acapulco mat turquoise,Apparel & Accessories
2777,recycled acapulco mat blue,Apparel & Accessories
3016,"s/4 icon coaster,elvis lives",Kitchen & Dining
1018,dollcraft boy jean-paul,Toys & Games
1375,french style storage jar jam,Kitchen & Dining
553,bull dog bottle opener,Kitchen & Dining
2543,pink crystal guitar phone charm,Apparel & Accessories
358,black feather christmas decoration,Seasonal
2744,purple foxglove artiifcial flower,Apparel & Accessories
2210,murano style glass bracelet gold,Kitchen & Dining
1457,glass and painted beads bracelet ol,Kitchen & Dining
1456,glass and beads bracelet ivory,Kitchen & Dining
1962,"letter ""p"" bling key ring",Apparel & Accessories
2160,mirrored wall art splodges,Home Decor
3994,yellow felt hanging heart w flower,Home Decor
2755,purple/turq flowers handbag,Apparel & Accessories
900,crochet rose des clothes hanger,Home Decor
440,blue hole punch,Stationery & Craft
247,baby mouse red gingham dress,Apparel & Accessories
554,bull dog bottle top wall clock,Kitchen & Dining
1373,french style storage jar bonbons,Kitchen & Dining
1019,dollcraft girl amelie,Toys & Games
1374,french style storage jar cafe,Kitchen & Dining
3005,"rustic wooden cabinet, glass doors",Kitchen & Dining
4001,yellow/blue retro radio,Home Decor
2900,"retro pill box key chain,the king",Apparel & Accessories
1736,i love london baby gift set,Stationery & Craft
3439,spaceboy baby gift set,Toys & Games
1024,dolly girl baby gift set,Toys & Games
609,candy spot hand bag,Kitchen & Dining
798,circus parade baby gift set,Stationery & Craft
695,cherry blossom luggage tag,Apparel & Accessories
1184,english rose notebook a6 size,Stationery & Craft
2463,pastel pink photo album,Apparel & Accessories
2786,red  egg  spoon,Kitchen & Dining
1681,hello sailor bathroom set,"Health, Beauty & Personal Care"
434,blue glass gems in bag,Kitchen & Dining
1684,hen house w chick in nest,Home Decor
3955,wrap bad hair day,Apparel & Accessories
356,black enamel flower ring,Apparel & Accessories
116,acrylic geometric lamp,Home Decor
2500,piece of camo stationery set,Stationery & Craft
3896,wine bottle dressing lt.blue,Kitchen & Dining
3099,set of 16 vintage ivory cutlery,Kitchen & Dining
1921,large skull windmill,Toys & Games
3944,woven candy cushion cover,Kitchen & Dining
1843,jungle popsicles ice lolly moulds,Kitchen & Dining
2633,pink small glass cake stand,Kitchen & Dining
1274,flag of st george chair,Party & Festive
463,blue polkadot beaker,Kitchen & Dining
